time,n_positive,n_negative,injected_positive,injected_negative,recombination
5.307803254121e-04,1.443846019895e+08,9.235687221067e+07,1.010252772245e+06,1.010252772245e+06,1.039525368820e+05
5.310846719290e-04,1.443875640971e+08,9.235967956048e+07,1.007951023996e+06,1.007951023996e+06,1.039600812627e+05
5.313890184458e-04,1.443862984655e+08,9.235827909871e+07,1.003707484367e+06,1.003707484367e+06,1.039566393710e+05
5.316933649627e-04,1.443852890424e+08,9.235714936385e+07,1.003967394915e+06,1.003967394915e+06,1.039533752876e+05
5.319977114796e-04,1.443867649436e+08,9.235850485478e+07,1.006469266902e+06,1.006469266902e+06,1.039572453668e+05
5.323020579964e-04,1.443821403768e+08,9.235379607298e+07,1.000333097445e+06,1.000333097445e+06,1.039451707377e+05
5.326064045133e-04,1.443759349025e+08,9.234754477920e+07,9.987260071677e+05,9.987260071677e+05,1.039288608925e+05
5.329107510302e-04,1.443766696479e+08,9.234822676286e+07,1.005689885307e+06,1.005689885307e+06,1.039304045842e+05
5.332150975470e-04,1.443739311700e+08,9.234545678178e+07,1.002188536957e+06,1.002188536957e+06,1.039233966020e+05
5.335194440639e-04,1.443756269026e+08,9.234712083839e+07,1.006644383312e+06,1.006644383312e+06,1.039280200587e+05
5.338237905808e-04,1.443867218427e+08,9.235814273115e+07,1.016119223235e+06,1.016119223235e+06,1.039585803020e+05
5.341281370976e-04,1.443922210587e+08,9.236357945431e+07,1.010535559213e+06,1.010535559213e+06,1.039741298651e+05
5.344324836145e-04,1.443914043424e+08,9.236274740124e+07,1.004218612550e+06,1.004218612550e+06,1.039716159713e+05
5.347368301314e-04,1.443897141800e+08,9.236107880959e+07,1.003357605738e+06,1.003357605738e+06,1.039664184603e+05
5.350411766482e-04,1.443853559627e+08,9.235677817049e+07,1.000673344795e+06,1.000673344795e+06,1.039538868264e+05
5.353455231651e-04,1.443858985896e+08,9.235737184618e+07,1.005592237410e+06,1.005592237410e+06,1.039544362598e+05
5.356498696820e-04,1.443828144330e+08,9.235434939908e+07,1.001935700113e+06,1.001935700113e+06,1.039461081096e+05
5.359542161988e-04,1.443740104108e+08,9.234564320626e+07,9.961592431757e+05,9.961592431757e+05,1.039215791806e+05
5.362585627157e-04,1.443745389662e+08,9.234624279286e+07,1.005521100596e+06,1.005521100596e+06,1.039229458684e+05
5.365629092325e-04,1.443666756146e+08,9.233847969508e+07,9.970610435639e+05,9.970610435639e+05,1.039032509086e+05
5.368672557494e-04,1.443693307627e+08,9.234120306353e+07,1.007623888032e+06,1.007623888032e+06,1.039129064516e+05
5.371716022663e-04,1.443684437341e+08,9.234038621328e+07,1.004060092979e+06,1.004060092979e+06,1.039098868347e+05
5.374759487831e-04,1.443630766719e+08,9.233512089307e+07,9.995490608200e+05,9.995490608200e+05,1.038955134230e+05
5.377802953000e-04,1.443596928857e+08,9.233185549333e+07,1.001526908349e+06,1.001526908349e+06,1.038859269270e+05
5.380846418169e-04,1.443588394738e+08,9.233111940537e+07,1.004060491849e+06,1.004060491849e+06,1.038832049794e+05
5.383889883337e-04,1.443540539518e+08,9.232647522356e+07,1.000094764816e+06,1.000094764816e+06,1.038726765107e+05
5.386933348506e-04,1.443548437220e+08,9.232739478941e+07,1.005693577737e+06,1.005693577737e+06,1.038767695983e+05
5.389976813675e-04,1.443599797518e+08,9.233263238996e+07,1.010071650710e+06,1.010071650710e+06,1.038903643120e+05
5.393020278843e-04,1.443584635645e+08,9.233123849584e+07,1.003395156786e+06,1.003395156786e+06,1.038864618162e+05
5.396063744012e-04,1.443536749754e+08,9.232660596388e+07,1.000106417641e+06,1.000106417641e+06,1.038740459615e+05
5.399107209181e-04,1.443509604283e+08,9.232405927149e+07,1.002183469392e+06,1.002183469392e+06,1.038661190348e+05
5.402150674349e-04,1.436423575879e+08,9.161941064334e+07,2.912310713974e+05,2.912310713974e+05,1.019844588473e+05
5.405194139518e-04,1.426473981287e+08,9.063244949117e+07,0.000000000000e+00,0.000000000000e+00,9.936950923938e+04
5.408237604687e-04,1.416572703446e+08,8.965289461736e+07,0.000000000000e+00,0.000000000000e+00,9.680081915799e+04
5.411281069855e-04,1.406727795875e+08,8.868068061097e+07,0.000000000000e+00,0.000000000000e+00,9.428005858900e+04
5.414324535024e-04,1.396942156549e+08,8.771575164309e+07,0.000000000000e+00,0.000000000000e+00,9.180810789508e+04
5.417368000192e-04,1.387215367073e+08,8.675805306645e+07,0.000000000000e+00,0.000000000000e+00,8.938507549815e+04
5.420411465361e-04,1.377545543607e+08,8.580753065173e+07,0.000000000000e+00,0.000000000000e+00,8.701046641397e+04
5.423454930530e-04,1.367930667646e+08,8.486413099449e+07,0.000000000000e+00,0.000000000000e+00,8.468345064741e+04
5.426498395698e-04,1.358369250711e+08,8.392780168459e+07,0.000000000000e+00,0.000000000000e+00,8.240309992112e+04
5.429541860867e-04,1.348860456445e+08,8.299849127268e+07,0.000000000000e+00,0.000000000000e+00,8.016853477159e+04
5.432585326036e-04,1.339403915965e+08,8.207614921975e+07,0.000000000000e+00,0.000000000000e+00,7.797897989754e+04
5.435628791204e-04,1.329999458524e+08,8.116072591807e+07,0.000000000000e+00,0.000000000000e+00,7.583375574730e+04
5.438672256373e-04,1.320646899344e+08,8.025217270752e+07,0.000000000000e+00,0.000000000000e+00,7.373224175885e+04
5.441715721542e-04,1.311345936407e+08,7.935044175282e+07,0.000000000000e+00,0.000000000000e+00,7.167383891521e+04
5.444759186710e-04,1.302096142972e+08,7.845548574685e+07,0.000000000000e+00,0.000000000000e+00,6.965794577625e+04
5.447802651879e-04,1.292897013331e+08,7.756725754039e+07,0.000000000000e+00,0.000000000000e+00,6.768395019296e+04
5.450846117048e-04,1.283748019473e+08,7.668570981805e+07,0.000000000000e+00,0.000000000000e+00,6.575123205548e+04
5.453889582216e-04,1.274648652018e+08,7.581079486739e+07,0.000000000000e+00,0.000000000000e+00,6.385917073089e+04
5.456933047385e-04,1.265598437091e+08,7.494246446501e+07,0.000000000000e+00,0.000000000000e+00,6.200715226479e+04
5.459976512554e-04,1.256596933779e+08,7.408066998849e+07,0.000000000000e+00,0.000000000000e+00,6.019457377434e+04
5.463019977722e-04,1.247643722062e+08,7.322536291629e+07,0.000000000000e+00,0.000000000000e+00,5.842084453957e+04
5.466063442891e-04,1.238738390293e+08,7.237649572052e+07,0.000000000000e+00,0.000000000000e+00,5.668538471541e+04
5.469106908059e-04,1.229880527383e+08,7.153402284609e+07,0.000000000000e+00,0.000000000000e+00,5.498762316575e+04
5.472150373228e-04,1.221069720735e+08,7.069790128474e+07,0.000000000000e+00,0.000000000000e+00,5.332699563879e+04
5.475193838397e-04,1.212305558329e+08,6.986809042434e+07,0.000000000000e+00,0.000000000000e+00,5.170294377629e+04
5.478237303565e-04,1.203587632466e+08,6.904455127991e+07,0.000000000000e+00,0.000000000000e+00,5.011491491599e+04
5.481280768734e-04,1.194915543088e+08,6.822724555791e+07,0.000000000000e+00,0.000000000000e+00,4.856236247006e+04
5.484324233903e-04,1.186288899649e+08,6.741613498245e+07,0.000000000000e+00,0.000000000000e+00,4.704474655052e+04
5.487367699071e-04,1.177707321425e+08,6.661118099272e+07,0.000000000000e+00,0.000000000000e+00,4.556153437522e+04
5.490411164240e-04,1.169170436757e+08,6.581234462473e+07,0.000000000000e+00,0.000000000000e+00,4.411220012573e+04
5.493454629409e-04,1.160677881847e+08,6.501958638266e+07,0.000000000000e+00,0.000000000000e+00,4.269622437099e+04
5.496498094577e-04,1.152229299580e+08,6.423286613371e+07,0.000000000000e+00,0.000000000000e+00,4.131309349147e+04
5.499541559746e-04,1.143824338631e+08,6.345214323071e+07,0.000000000000e+00,0.000000000000e+00,3.996229942347e+04
5.502585024915e-04,1.135462652834e+08,6.267737698985e+07,0.000000000000e+00,0.000000000000e+00,3.864333970750e+04
5.505628490083e-04,1.127143900756e+08,6.190852738698e+07,0.000000000000e+00,0.000000000000e+00,3.735571763427e+04
5.508671955252e-04,1.118867745362e+08,6.114555565201e+07,0.000000000000e+00,0.000000000000e+00,3.609894233174e+04
5.511715420421e-04,1.110633853689e+08,6.038842449748e+07,0.000000000000e+00,0.000000000000e+00,3.487252877744e+04
5.514758885589e-04,1.102441896548e+08,5.963709795266e+07,0.000000000000e+00,0.000000000000e+00,3.367599779109e+04
5.517802350758e-04,1.094291548262e+08,5.889154097668e+07,0.000000000000e+00,0.000000000000e+00,3.250887602092e+04
5.520845815927e-04,1.086182486508e+08,5.815171907491e+07,0.000000000000e+00,0.000000000000e+00,3.137069586661e+04
5.523889281095e-04,1.078114392274e+08,5.741759808765e+07,0.000000000000e+00,0.000000000000e+00,3.026099528199e+04
5.526932746264e-04,1.070086949982e+08,5.668914423565e+07,0.000000000000e+00,0.000000000000e+00,2.917931748206e+04
5.529976211432e-04,1.062099847726e+08,5.596632439786e+07,0.000000000000e+00,0.000000000000e+00,2.812521065530e+04
5.533019676601e-04,1.054152777623e+08,5.524910647166e+07,0.000000000000e+00,0.000000000000e+00,2.709822777779e+04
5.536063141770e-04,1.046245436227e+08,5.453745959837e+07,0.000000000000e+00,0.000000000000e+00,2.609792654297e+04
5.539106606938e-04,1.038377524953e+08,5.383135409630e+07,0.000000000000e+00,0.000000000000e+00,2.512386933585e+04
5.542150072107e-04,1.030548750493e+08,5.313076108507e+07,0.000000000000e+00,0.000000000000e+00,2.417562318292e+04
5.545193537276e-04,1.022758825169e+08,5.243565191728e+07,0.000000000000e+00,0.000000000000e+00,2.325275969575e+04
5.548237002444e-04,1.015007467198e+08,5.174599760727e+07,0.000000000000e+00,0.000000000000e+00,2.235485507864e+04
5.551280467613e-04,1.007294400858e+08,5.106176846519e+07,0.000000000000e+00,0.000000000000e+00,2.148149018076e+04
5.554323932782e-04,9.996193565294e+07,5.038293409540e+07,0.000000000000e+00,0.000000000000e+00,2.063225045674e+04
5.557367397950e-04,9.919820706063e+07,4.970946378565e+07,0.000000000000e+00,0.000000000000e+00,1.980672576455e+04
5.560410863119e-04,9.843822853143e+07,4.904132714106e+07,0.000000000000e+00,0.000000000000e+00,1.900451011691e+04
5.563454328288e-04,9.768197483865e+07,4.837849470958e+07,0.000000000000e+00,0.000000000000e+00,1.822520153311e+04
5.566497793456e-04,9.692942127052e+07,4.772093836846e+07,0.000000000000e+00,0.000000000000e+00,1.746840196917e+04
5.569541258625e-04,9.618054358512e+07,4.706863136016e+07,0.000000000000e+00,0.000000000000e+00,1.673371722523e+04
5.572584723794e-04,9.543531796661e+07,4.642154799937e+07,0.000000000000e+00,0.000000000000e+00,1.602075687481e+04
5.575628188962e-04,9.469372098162e+07,4.577966318239e+07,0.000000000000e+00,0.000000000000e+00,1.532913437185e+04
5.578671654131e-04,9.395572954107e+07,4.514295190427e+07,0.000000000000e+00,0.000000000000e+00,1.465846731989e+04
5.581715119299e-04,9.322132086902e+07,4.451138897802e+07,0.000000000000e+00,0.000000000000e+00,1.400837760798e+04
5.584758584468e-04,9.249047248203e+07,4.388494902437e+07,0.000000000000e+00,0.000000000000e+00,1.337849112715e+04
5.587802049637e-04,9.176316217775e+07,4.326360663653e+07,0.000000000000e+00,0.000000000000e+00,1.276843715558e+04
5.590845514805e-04,9.103936803521e+07,4.264733657117e+07,0.000000000000e+00,0.000000000000e+00,1.217784785211e+04
5.593888979974e-04,9.031906842175e+07,4.203611390269e+07,0.000000000000e+00,0.000000000000e+00,1.160635821440e+04
5.596932445143e-04,8.960224200815e+07,4.142991417036e+07,0.000000000000e+00,0.000000000000e+00,1.105360642068e+04
5.599975910311e-04,8.888886778431e+07,4.082871352445e+07,0.000000000000e+00,0.000000000000e+00,1.051923414797e+04
5.603019375480e-04,8.817892507880e+07,4.023248878411e+07,0.000000000000e+00,0.000000000000e+00,1.000288656278e+04
5.606062840649e-04,8.747239357498e+07,3.964121731183e+07,0.000000000000e+00,0.000000000000e+00,9.504212032649e+03
5.609106305817e-04,8.676925332531e+07,3.905487675821e+07,0.000000000000e+00,0.000000000000e+00,9.022861823091e+03
5.612149770986e-04,8.606948475983e+07,3.847344490185e+07,0.000000000000e+00,0.000000000000e+00,8.558489975808e+03
5.615193236155e-04,8.537306869000e+07,3.789689979316e+07,0.000000000000e+00,0.000000000000e+00,8.110753351642e+03
5.618236701323e-04,8.467998630676e+07,3.732522014828e+07,0.000000000000e+00,0.000000000000e+00,7.679311669727e+03
5.621280166492e-04,8.399021917424e+07,3.675838566383e+07,0.000000000000e+00,0.000000000000e+00,7.263827382824e+03
5.624323631661e-04,8.330374922147e+07,3.619637694577e+07,0.000000000000e+00,0.000000000000e+00,6.863965400889e+03
5.627367096829e-04,8.262055873155e+07,3.563917508952e+07,0.000000000000e+00,0.000000000000e+00,6.479392885833e+03
5.630410561998e-04,8.194063033238e+07,3.508676126255e+07,0.000000000000e+00,0.000000000000e+00,6.109779357160e+03
5.633454027166e-04,8.126394698654e+07,3.453911658758e+07,0.000000000000e+00,0.000000000000e+00,5.754797075709e+03
5.636497492335e-04,8.059049198499e+07,3.399622227686e+07,0.000000000000e+00,0.000000000000e+00,5.414121347987e+03
5.639540957504e-04,7.992024894087e+07,3.345805971818e+07,0.000000000000e+00,0.000000000000e+00,5.087430389798e+03
5.642584422672e-04,7.925320178879e+07,3.292461031322e+07,0.000000000000e+00,0.000000000000e+00,4.774404774212e+03
5.645627887841e-04,7.858933478377e+07,3.239585517385e+07,0.000000000000e+00,0.000000000000e+00,4.474726893323e+03
5.648671353010e-04,7.792863250311e+07,3.187177496265e+07,0.000000000000e+00,0.000000000000e+00,4.188080866880e+03
5.651714818178e-04,7.727107984626e+07,3.135235007809e+07,0.000000000000e+00,0.000000000000e+00,3.914152920749e+03
5.654758283347e-04,7.661666203468e+07,3.083756115223e+07,0.000000000000e+00,0.000000000000e+00,3.652631853808e+03
5.657801748516e-04,7.596536460891e+07,3.032738964412e+07,0.000000000000e+00,0.000000000000e+00,3.403209196556e+03
5.660845213684e-04,7.531717342609e+07,2.982181826185e+07,0.000000000000e+00,0.000000000000e+00,3.165578989907e+03
5.663888678853e-04,7.467207465458e+07,2.932083101910e+07,0.000000000000e+00,0.000000000000e+00,2.939437401457e+03
5.666932144022e-04,7.403005477020e+07,2.882441289255e+07,0.000000000000e+00,0.000000000000e+00,2.724482399522e+03
5.669975609190e-04,7.339110055077e+07,2.833254923871e+07,0.000000000000e+00,0.000000000000e+00,2.520413532644e+03
5.673019074359e-04,7.275519907256e+07,2.784522525183e+07,0.000000000000e+00,0.000000000000e+00,2.326931765294e+03
5.676062539528e-04,7.212233770681e+07,2.736242571381e+07,0.000000000000e+00,0.000000000000e+00,2.143739368333e+03
5.679106004696e-04,7.149250411846e+07,2.688413511725e+07,0.000000000000e+00,0.000000000000e+00,1.970539921920e+03
5.682149469865e-04,7.086568626464e+07,2.641033805027e+07,0.000000000000e+00,0.000000000000e+00,1.807038442948e+03
5.685192935033e-04,7.024187239522e+07,2.594101963824e+07,0.000000000000e+00,0.000000000000e+00,1.652941544646e+03
5.688236400202e-04,6.962105105175e+07,2.547616587781e+07,0.000000000000e+00,0.000000000000e+00,1.507957500468e+03
5.691279865371e-04,6.900321106778e+07,2.501576380529e+07,0.000000000000e+00,0.000000000000e+00,1.371796174131e+03
5.694323330539e-04,6.838834156615e+07,2.455980151044e+07,0.000000000000e+00,0.000000000000e+00,1.244168907357e+03
5.697366795708e-04,6.777643195669e+07,2.410826800428e+07,0.000000000000e+00,0.000000000000e+00,1.124788486186e+03
5.700410260877e-04,6.716747193000e+07,2.366115293648e+07,0.000000000000e+00,0.000000000000e+00,1.013369197846e+03
5.703453726045e-04,6.656145145226e+07,2.321844619231e+07,0.000000000000e+00,0.000000000000e+00,9.096268659543e+02
5.706497191214e-04,6.595836075679e+07,2.278013745162e+07,0.000000000000e+00,0.000000000000e+00,8.132787546069e+02
5.709540656383e-04,6.535819033953e+07,2.234621581369e+07,0.000000000000e+00,0.000000000000e+00,7.240433509700e+02
5.712584121551e-04,6.476093095298e+07,2.191666959262e+07,0.000000000000e+00,0.000000000000e+00,6.416401342686e+02
5.715627586720e-04,6.416657360718e+07,2.149148639317e+07,0.000000000000e+00,0.000000000000e+00,5.657894315557e+02
5.718671051889e-04,6.357510957140e+07,2.107065354241e+07,0.000000000000e+00,0.000000000000e+00,4.962123846125e+02
5.721714517057e-04,6.298653038417e+07,2.065415880463e+07,0.000000000000e+00,0.000000000000e+00,4.326309813541e+02
5.724757982226e-04,6.240082786488e+07,2.024199109376e+07,0.000000000000e+00,0.000000000000e+00,3.747680791502e+02
5.727801447395e-04,6.181799413337e+07,1.983414080392e+07,0.000000000000e+00,0.000000000000e+00,3.223473884411e+02
5.730844912563e-04,6.123802162933e+07,1.943059955068e+07,0.000000000000e+00,0.000000000000e+00,2.750934766420e+02
5.733888377732e-04,6.066090313645e+07,1.903135948198e+07,0.000000000000e+00,0.000000000000e+00,2.327318944824e+02
5.736931842900e-04,6.008663180235e+07,1.863641260204e+07,0.000000000000e+00,0.000000000000e+00,1.949894203105e+02
5.739975308069e-04,5.951520115876e+07,1.824575052471e+07,0.000000000000e+00,0.000000000000e+00,1.615942352622e+02
5.743018773238e-04,5.894660513339e+07,1.785936476012e+07,0.000000000000e+00,0.000000000000e+00,1.322758049904e+02
5.746062238406e-04,5.838083805880e+07,1.747724728598e+07,0.000000000000e+00,0.000000000000e+00,1.067644515031e+02
5.749105703575e-04,5.781789467080e+07,1.709939100100e+07,0.000000000000e+00,0.000000000000e+00,8.479086538756e+01
5.752149168744e-04,5.725777010222e+07,1.672578976986e+07,0.000000000000e+00,0.000000000000e+00,6.608586194993e+01
5.755192633912e-04,5.670045986603e+07,1.635643804122e+07,0.000000000000e+00,0.000000000000e+00,5.038047906149e+01
5.758236099081e-04,5.614595983537e+07,1.599133027179e+07,0.000000000000e+00,0.000000000000e+00,3.740626082842e+01
5.761279564250e-04,5.559426621628e+07,1.563046046414e+07,0.000000000000e+00,0.000000000000e+00,2.689548903857e+01
5.764323029418e-04,5.504537552187e+07,1.527382200695e+07,0.000000000000e+00,0.000000000000e+00,1.858124477044e+01
5.767366494587e-04,5.449928454449e+07,1.492140782429e+07,0.000000000000e+00,0.000000000000e+00,1.219737880320e+01
5.770409959756e-04,5.395599033414e+07,1.457321074442e+07,0.000000000000e+00,0.000000000000e+00,7.478610925662e+00
5.773453424924e-04,5.341549017823e+07,1.422922399357e+07,0.000000000000e+00,0.000000000000e+00,4.161056166467e+00
5.776496890093e-04,5.287778158924e+07,1.388944170569e+07,0.000000000000e+00,0.000000000000e+00,1.983619057816e+00
5.779540355262e-04,5.234286229258e+07,1.355385928904e+07,0.000000000000e+00,0.000000000000e+00,6.910224228888e-01
5.782583820430e-04,5.181073021735e+07,1.322247349022e+07,0.000000000000e+00,0.000000000000e+00,3.958383937160e-02
5.785627285599e-04,5.128138347959e+07,1.289528211013e+07,0.000000000000e+00,0.000000000000e+00,-1.933451330921e-01
5.788670750767e-04,5.075482035791e+07,1.257228348539e+07,0.000000000000e+00,0.000000000000e+00,-1.967481845822e-01
5.791714215936e-04,5.023103925476e+07,1.225347593138e+07,0.000000000000e+00,0.000000000000e+00,-1.131183861679e-01
5.794757681105e-04,4.971003865099e+07,1.193885730239e+07,0.000000000000e+00,0.000000000000e+00,-3.073283977255e-02
5.797801146273e-04,4.919181705786e+07,1.162842472145e+07,0.000000000000e+00,0.000000000000e+00,1.384331299703e-02
5.800844611442e-04,4.867637298145e+07,1.132217445770e+07,0.000000000000e+00,0.000000000000e+00,2.181650048557e-02
5.803888076611e-04,4.816370490130e+07,1.102010192857e+07,0.000000000000e+00,0.000000000000e+00,1.164249118475e-02
5.806931541779e-04,4.765381126599e+07,1.072220185610e+07,0.000000000000e+00,0.000000000000e+00,7.304492818252e-04
5.809975006948e-04,4.714669049319e+07,1.042846863217e+07,0.000000000000e+00,0.000000000000e+00,-3.493072963362e-03
5.813018472117e-04,4.664234096971e+07,1.013889687038e+07,0.000000000000e+00,0.000000000000e+00,-2.418841234745e-03
5.816061937285e-04,4.614076104478e+07,9.853481956780e+06,0.000000000000e+00,0.000000000000e+00,-2.410454627888e-04
5.819105402454e-04,4.564194902358e+07,9.572220298373e+06,0.000000000000e+00,0.000000000000e+00,6.587607038858e-04
5.822148867623e-04,4.514590316257e+07,9.295109061980e+06,0.000000000000e+00,0.000000000000e+00,4.034993674869e-04
5.825192332791e-04,4.465262167344e+07,9.022145501311e+06,0.000000000000e+00,0.000000000000e+00,-2.220099912990e-05
5.828235797960e-04,4.416210273246e+07,8.753326280202e+06,0.000000000000e+00,0.000000000000e+00,-1.330356149667e-04
5.831279263129e-04,4.367434449568e+07,8.488647245887e+06,0.000000000000e+00,0.000000000000e+00,-4.425966981620e-05
5.834322728297e-04,4.318934511665e+07,8.228103798759e+06,0.000000000000e+00,0.000000000000e+00,2.363237653150e-05
5.837366193466e-04,4.270710276559e+07,7.971691565557e+06,0.000000000000e+00,0.000000000000e+00,2.018169728614e-05
5.840409658634e-04,4.222761564814e+07,7.719406886031e+06,0.000000000000e+00,0.000000000000e+00,-8.799683442412e-07
5.843453123803e-04,4.175088202142e+07,7.471246843476e+06,0.000000000000e+00,0.000000000000e+00,-5.770279830605e-06
5.846496588972e-04,4.127690020578e+07,7.227208985500e+06,0.000000000000e+00,0.000000000000e+00,-1.082035190817e-06
5.849540054140e-04,4.080566859010e+07,6.987291087670e+06,0.000000000000e+00,0.000000000000e+00,1.298562020595e-06
5.852583519309e-04,4.033718563152e+07,6.751491146766e+06,0.000000000000e+00,0.000000000000e+00,5.092272887975e-07
5.855626984478e-04,3.987144984806e+07,6.519807486344e+06,0.000000000000e+00,0.000000000000e+00,-2.486762232573e-07
5.858670449646e-04,3.940845980693e+07,6.292238754364e+06,0.000000000000e+00,0.000000000000e+00,-1.585775440077e-07
5.861713914815e-04,3.894821410886e+07,6.068783748909e+06,0.000000000000e+00,0.000000000000e+00,4.247308269752e-08
5.864757379984e-04,3.849071137191e+07,5.849441180531e+06,0.000000000000e+00,0.000000000000e+00,4.148608053455e-08
5.867800845152e-04,3.803595021590e+07,5.634209456923e+06,0.000000000000e+00,0.000000000000e+00,-6.838354773744e-09
5.870844310321e-04,3.758392925127e+07,5.423086438003e+06,0.000000000000e+00,0.000000000000e+00,-9.840169547747e-09
5.873887775490e-04,3.713464707240e+07,5.216069095102e+06,0.000000000000e+00,0.000000000000e+00,1.146124358145e-09
5.876931240658e-04,3.668810225885e+07,5.013153179760e+06,0.000000000000e+00,0.000000000000e+00,2.188830709675e-09
5.879974705827e-04,3.624429338222e+07,4.814333159422e+06,0.000000000000e+00,0.000000000000e+00,-2.283053904554e-10
5.883018170996e-04,3.580321902126e+07,4.619602593467e+06,0.000000000000e+00,0.000000000000e+00,-4.628948596823e-10
5.886061636164e-04,3.536487778035e+07,4.428954851086e+06,0.000000000000e+00,0.000000000000e+00,5.605160914579e-11
5.889105101333e-04,3.492926831282e+07,4.242383869051e+06,0.000000000000e+00,0.000000000000e+00,9.312483396547e-11
5.892148566501e-04,3.449638934293e+07,4.059884670324e+06,0.000000000000e+00,0.000000000000e+00,-1.523377498954e-11
5.895192031670e-04,3.406623968719e+07,3.881453514233e+06,0.000000000000e+00,0.000000000000e+00,-1.764958024235e-11
5.898235496839e-04,3.363881826882e+07,3.707087663217e+06,0.000000000000e+00,0.000000000000e+00,4.094139445640e-12
5.901278962007e-04,3.321412412679e+07,3.536784844776e+06,0.000000000000e+00,0.000000000000e+00,3.088437449934e-12
5.904322427176e-04,3.279215641405e+07,3.370542652018e+06,0.000000000000e+00,0.000000000000e+00,-1.028661840926e-12
5.907365892345e-04,3.237291438838e+07,3.208358259185e+06,0.000000000000e+00,0.000000000000e+00,-4.810165165072e-13
5.910409357513e-04,3.195639739252e+07,3.050228682319e+06,0.000000000000e+00,0.000000000000e+00,2.362972644430e-13
5.913452822682e-04,3.154260482850e+07,2.896151379281e+06,0.000000000000e+00,0.000000000000e+00,6.155428610774e-14
5.916496287851e-04,3.113153612542e+07,2.746124635934e+06,0.000000000000e+00,0.000000000000e+00,-4.905185865573e-14
5.919539753019e-04,3.072319070657e+07,2.600147315477e+06,0.000000000000e+00,0.000000000000e+00,-4.846254042859e-15
5.922583218188e-04,3.031756795649e+07,2.458218081265e+06,0.000000000000e+00,0.000000000000e+00,9.085981961330e-15
5.925626683357e-04,2.991466719326e+07,2.320334639529e+06,0.000000000000e+00,0.000000000000e+00,-3.894320421006e-16
5.928670148525e-04,2.951448764753e+07,2.186493489550e+06,0.000000000000e+00,0.000000000000e+00,-1.469173706633e-15
5.931713613694e-04,2.911702845086e+07,2.056690220285e+06,0.000000000000e+00,0.000000000000e+00,2.770918358243e-16
5.934757078863e-04,2.872228863420e+07,1.930919999203e+06,0.000000000000e+00,0.000000000000e+00,1.978124560470e-16
5.937800544031e-04,2.833026713638e+07,1.809177871504e+06,0.000000000000e+00,0.000000000000e+00,-7.513137843375e-17
5.940844009200e-04,2.794096282194e+07,1.691458760659e+06,0.000000000000e+00,0.000000000000e+00,-1.935223443269e-17
5.943887474369e-04,2.755437450510e+07,1.577757353935e+06,0.000000000000e+00,0.000000000000e+00,1.490395747695e-17
5.946930939537e-04,2.717050097875e+07,1.468068159663e+06,0.000000000000e+00,0.000000000000e+00,4.782935371839e-19
5.949974404706e-04,2.678934104336e+07,1.362385911674e+06,0.000000000000e+00,0.000000000000e+00,-2.346722705293e-18
5.953017869874e-04,2.641089353469e+07,1.260706259005e+06,0.000000000000e+00,0.000000000000e+00,3.403131485574e-19
5.956061335043e-04,2.603515734578e+07,1.163026431883e+06,0.000000000000e+00,0.000000000000e+00,2.861293786803e-19
5.959104800212e-04,2.566213144296e+07,1.069345453183e+06,0.000000000000e+00,0.000000000000e+00,-1.018583390052e-19
5.962148265380e-04,2.529181487286e+07,9.796635992920e+05,0.000000000000e+00,0.000000000000e+00,-2.230599465323e-20
5.965191730549e-04,2.492420676236e+07,8.939812059045e+05,0.000000000000e+00,0.000000000000e+00,1.868645133062e-20
5.968235195718e-04,2.455930631006e+07,8.122973318460e+05,0.000000000000e+00,0.000000000000e+00,-4.501730129449e-22
5.971278660886e-04,2.419711277294e+07,7.346089125685e+05,0.000000000000e+00,0.000000000000e+00,-2.504596163682e-21
5.974322126055e-04,2.383762544829e+07,6.609107436364e+05,0.000000000000e+00,0.000000000000e+00,5.535014076406e-22
5.977365591224e-04,2.348084365499e+07,5.911961688983e+05,0.000000000000e+00,0.000000000000e+00,2.284652481590e-22
5.980409056392e-04,2.312676671460e+07,5.254580615875e+05,0.000000000000e+00,0.000000000000e+00,-1.193556210433e-22
5.983452521561e-04,2.277539393561e+07,4.636897124618e+05,0.000000000000e+00,0.000000000000e+00,-5.217177684260e-24
5.986495986730e-04,2.242672460098e+07,4.058854227100e+05,0.000000000000e+00,0.000000000000e+00,1.702173778299e-23
5.989539451898e-04,2.208075796020e+07,3.520407390777e+05,0.000000000000e+00,0.000000000000e+00,-2.752799686962e-24
5.992582917067e-04,2.173749322569e+07,3.021523336908e+05,0.000000000000e+00,0.000000000000e+00,-1.660395213508e-24
5.995626382236e-04,2.139692957305e+07,2.562176107240e+05,0.000000000000e+00,0.000000000000e+00,5.679082375156e-25
5.998669847404e-04,2.105906614413e+07,2.142342389865e+05,0.000000000000e+00,0.000000000000e+00,-2.324131049241e-26
6.001713312573e-04,2.072390205211e+07,1.761998627392e+05,0.000000000000e+00,0.000000000000e+00,-1.207209182584e-25
6.004756777741e-04,2.039143638742e+07,1.421121296583e+05,0.000000000000e+00,0.000000000000e+00,2.108657259083e-26
6.007800242910e-04,2.006166822377e+07,1.119687363505e+05,0.000000000000e+00,0.000000000000e+00,2.774591776678e-26
6.010843708079e-04,1.973459662409e+07,8.576582206851e+04,0.000000000000e+00,0.000000000000e+00,1.376473152971e-26
